,player_name,class_name,matches_played,innings_bowled_in,balls_bowled,runs_conceded,wickets_taken,best_innings_bowling,best_match_bowling,bowling_average,economy_rate,bowling_strike_rate,four_wkts_in_an_inns,five_wkts_in_an_inns,ten_wkts_in_a_match
2054,571707,First-class,7,11,996,492,13,3/45,4/69,37.84,2.96,76.6,0,0,0
2055,571707,List A,15,15,600,484,17,4/24,4/24,28.47,4.84,35.2,1,0,0
2056,571707,T20s,22,18,312,427,29,5/22,5/22,14.72,8.21,10.7,1,1,0
2057,928067,ODIs,4,4,216,262,5,4/45,4/45,52.40,7.27,43.2,1,0,0
2058,928067,T20Is,10,10,232,339,7,2/20,2/20,48.42,8.76,33.1,0,0,0
2059,928067,First-class,4,5,315,263,4,3/95,3/95,65.75,5.00,78.7,0,0,0
2060,928067,List A,10,9,414,456,10,4/45,4/45,45.60,6.60,41.4,1,0,0
2061,928067,T20s,15,15,329,494,15,3/17,3/17,32.93,9.00,21.9,0,0,0
2062,417381,Tests,1,2,240,112,3,2/77,3/112,37.33,2.80,80.0,0,0,0
2063,417381,ODIs,40,39,2021,1453,42,3/38,3/38,34.59,4.31,48.1,0,0,0
2064,417381,T20Is,19,13,174,216,13,2/7,2/7,16.61,7.44,13.3,0,0,0
2065,417381,First-class,16,22,2136,964,26,4/35,7/127,37.07,2.70,82.1,2,0,0
2066,417381,List A,61,58,2879,2113,56,3/32,3/32,37.73,4.40,51.4,0,0,0
2067,417381,T20s,35,27,464,544,33,3/19,3/19,16.48,7.03,14.0,0,0,0
2068,348059,ODIs,27,27,1389,1360,51,5/46,5/46,26.66,5.87,27.2,2,1,0
2069,348059,T20Is,6,6,144,259,10,4/33,4/33,25.90,10.79,14.4,1,0,0
2070,348059,First-class,20,34,3066,1899,62,6/63,7/120,30.62,3.71,49.4,2,2,0
2071,348059,List A,38,37,1787,1719,67,5/46,5/46,25.65,5.77,26.6,2,1,0
2072,348059,T20s,23,21,423,678,28,4/31,4/31,24.21,9.61,15.1,2,0,0
2073,470917,Tests,1,-,-,-,-,-,-,-,-,-,-,-,-
2074,470917,ODIs,6,-,-,-,-,-,-,-,-,-,-,-,-
2075,470917,First-class,14,5,126,88,5,5/32,5/55,17.60,4.19,25.2,0,1,0
2076,470917,List A,26,4,84,48,1,1/14,1/14,48.00,3.42,84.0,0,0,0
2077,470917,T20s,9,-,-,-,-,-,-,-,-,-,-,-,-
2078,1005369,ODIs,4,4,186,155,5,3/57,3/57,31.00,5.00,37.2,0,0,0
2079,1005369,T20Is,8,8,174,192,12,4/16,4/16,16.00,6.62,14.5,1,0,0
2080,1005369,First-class,4,6,584,300,5,2/33,3/151,60.00,3.08,116.8,0,0,0
2081,1005369,List A,16,15,549,489,17,3/5,3/5,28.76,5.34,32.2,0,0,0
2082,1005369,T20s,24,24,484,516,27,4/16,4/16,19.11,6.39,17.9,1,0,0
2083,17134,Tests,2,4,408,148,7,4/45,6/100,21.14,2.17,58.2,1,0,0
2084,17134,ODIs,56,55,2901,2230,66,4/30,4/30,33.78,4.61,43.9,4,0,0
2085,17134,T20Is,14,14,268,324,13,3/23,3/23,24.92,7.25,20.6,0,0,0
2086,17134,First-class,226,,39568,20082,792,7/82,,25.35,3.04,49.9,,33,4
2087,17134,List A,209,,9653,8073,267,4/14,4/14,30.23,5.01,36.1,8,0,0
2088,17134,T20s,102,101,1984,2727,106,6/24,6/24,25.72,8.24,18.7,1,1,0
2089,24605,Tests,2,2,60,31,0,-,-,-,3.10,-,0,0,0
2090,24605,ODIs,140,111,4140,3624,113,4/13,4/13,32.07,5.25,36.6,5,0,0
2091,24605,T20Is,73,51,903,1134,58,4/45,4/45,19.55,7.53,15.5,1,0,0
2092,24605,First-class,44,53,2651,1268,45,5/39,6/54,28.17,2.86,58.9,2,1,0
2093,24605,List A,218,171,6197,5469,167,4/13,4/13,32.74,5.29,37.1,7,0,0
2094,24605,T20s,205,131,2087,2664,121,4/22,4/22,22.01,7.65,17.2,2,0,0
2095,24289,Tests,1,-,-,-,-,-,-,-,-,-,-,-,-
2096,24289,ODIs,103,-,-,-,-,-,-,-,-,-,-,-,-
2097,24289,T20Is,30,-,-,-,-,-,-,-,-,-,-,-,-
2098,24289,First-class,176,,18,19,2,1/4,1/4,9.50,6.33,9.0,0,0,0
2099,24289,List A,238,-,-,-,-,-,-,-,-,-,-,-,-
2100,24289,T20s,147,-,-,-,-,-,-,-,-,-,-,-,-
2101,24611,Tests,2,-,-,-,-,-,-,-,-,-,-,-,-
2102,24611,ODIs,134,-,-,-,-,-,-,-,-,-,-,-,-
2103,24611,T20Is,61,-,-,-,-,-,-,-,-,-,-,-,-
2104,24611,First-class,134,4,108,138,2,1/29,1/29,69.00,7.66,54.0,0,0,0
2105,24611,List A,264,-,-,-,-,-,-,-,-,-,-,-,-
2106,24611,T20s,184,-,-,-,-,-,-,-,-,-,-,-,-
2107,308294,Tests,1,-,-,-,-,-,-,-,-,-,-,-,-
2108,308294,ODIs,21,-,-,-,-,-,-,-,-,-,-,-,-
2109,308294,T20Is,25,-,-,-,-,-,-,-,-,-,-,-,-
2110,308294,First-class,39,-,-,-,-,-,-,-,-,-,-,-,-
2111,308294,List A,47,-,-,-,-,-,-,-,-,-,-,-,-
2112,308294,T20s,55,-,-,-,-,-,-,-,-,-,-,-,-
2113,232724,T20Is,2,-,-,-,-,-,-,-,-,-,-,-,-
2114,232724,First-class,10,-,-,-,-,-,-,-,-,-,-,-,-
2115,232724,List A,11,-,-,-,-,-,-,-,-,-,-,-,-
2116,232724,T20s,14,-,-,-,-,-,-,-,-,-,-,-,-
2117,24599,Tests,2,4,323,213,4,2/75,3/132,53.25,3.95,80.7,0,0,0
2118,24599,ODIs,71,69,3480,2810,101,4/15,4/15,27.82,4.84,34.4,4,0,0
2119,24599,T20Is,36,35,744,873,39,3/16,3/16,22.38,7.04,19.0,0,0,0
2120,24599,First-class,107,188,15472,9225,348,6/55,8/115,26.50,3.57,44.4,15,9,0
2121,24599,List A,132,128,5827,4787,177,4/15,4/15,27.04,4.92,32.9,6,0,0
2122,24599,T20s,77,76,1578,1904,89,4/9,4/9,21.39,7.23,17.7,1,0,0
2123,303437,ODIs,1,-,-,-,-,-,-,-,-,-,-,-,-
2124,303437,T20Is,8,1,6,11,0,-,-,-,11.00,-,0,0,0
2125,303437,First-class,13,4,102,50,2,1/7,1/7,25.00,2.94,51.0,0,0,0
2126,303437,List A,25,-,-,-,-,-,-,-,-,-,-,-,-
2127,303437,T20s,19,4,43,59,3,2/29,2/29,19.66,8.23,14.3,0,0,0
2128,1005257,ODIs,15,12,570,378,12,3/15,3/15,31.50,3.97,47.5,0,0,0
2129,1005257,T20Is,14,14,200,272,11,3/15,3/15,24.72,8.16,18.1,0,0,0
2130,1005257,First-class,10,15,1415,584,17,3/15,3/15,34.35,2.47,83.2,0,0,0
2131,1005257,List A,38,31,1391,1014,33,4/51,4/51,30.72,4.37,42.1,1,0,0
2132,1005257,T20s,33,32,498,628,25,3/15,3/15,25.12,7.56,19.9,0,0,0
2133,303427,Tests,2,1,12,11,0,-,-,-,5.50,-,0,0,0
2134,303427,ODIs,112,73,2392,1902,43,6/55,6/55,44.23,4.77,55.6,1,1,0
2135,303427,T20Is,58,30,444,548,16,3/21,3/21,34.25,7.40,27.7,0,0,0
2136,303427,First-class,68,55,2314,1110,27,2/21,3/31,41.11,2.87,85.7,0,0,0
2137,303427,List A,197,112,3416,2842,70,6/55,6/55,40.60,4.99,48.8,2,1,0
2138,303427,T20s,186,98,1403,1682,66,4/10,4/10,25.48,7.19,21.2,1,0,0
2139,467420,ODIs,5,-,-,-,-,-,-,-,-,-,-,-,-
2140,467420,T20Is,1,-,-,-,-,-,-,-,-,-,-,-,-
2141,467420,First-class,19,-,-,-,-,-,-,-,-,-,-,-,-
2142,467420,List A,21,-,-,-,-,-,-,-,-,-,-,-,-
2143,467420,T20s,8,-,-,-,-,-,-,-,-,-,-,-,-
2144,24616,ODIs,3,3,72,73,1,1/35,1/35,73.00,6.08,72.0,0,0,0
2145,24616,T20Is,8,-,-,-,-,-,-,-,-,-,-,-,-
2146,24616,First-class,14,,1107,605,17,3/76,,35.58,3.27,65.1,0,0,0
2147,24616,List A,11,,84,75,2,1/2,1/2,37.50,5.35,42.0,0,0,0
2148,24616,T20s,24,-,-,-,-,-,-,-,-,-,-,-,-
2149,414821,Tests,2,4,309,130,7,3/28,4/93,18.57,2.52,44.1,0,0,0
2150,414821,ODIs,20,16,559,490,12,2/17,2/17,40.83,5.25,46.5,0,0,0
2151,414821,T20Is,31,21,312,425,12,4/18,4/18,35.41,8.17,26.0,1,0,0
2152,414821,First-class,18,29,1971,1081,35,3/28,4/57,30.88,3.29,56.3,0,0,0
2153,414821,List A,49,40,1332,1223,34,4/55,4/55,35.97,5.50,39.1,1,0,0
2154,414821,T20s,50,36,588,783,26,4/18,4/18,30.11,7.98,22.6,1,0,0
2155,928057,ODIs,3,-,-,-,-,-,-,-,-,-,-,-,-
2156,928057,T20Is,7,-,-,-,-,-,-,-,-,-,-,-,-
2157,928057,First-class,11,-,-,-,-,-,-,-,-,-,-,-,-
2158,928057,List A,29,-,-,-,-,-,-,-,-,-,-,-,-
2159,928057,T20s,29,-,-,-,-,-,-,-,-,-,-,-,-
2160,24609,Tests,1,-,-,-,-,-,-,-,-,-,-,-,-
2161,24609,ODIs,105,-,-,-,-,-,-,-,-,-,-,-,-
2162,24609,T20Is,61,-,-,-,-,-,-,-,-,-,-,-,-
2163,24609,First-class,104,,108,89,0,-,-,-,4.94,-,0,0,0
2164,24609,List A,212,-,-,-,-,-,-,-,-,-,-,-,-
2165,24609,T20s,181,-,-,-,-,-,-,-,-,-,-,-,-
2166,364343,ODIs,13,12,657,563,27,5/46,5/46,20.85,5.14,24.3,0,1,0
2167,364343,T20Is,16,15,258,362,10,2/15,2/15,36.20,8.41,25.8,0,0,0
2168,364343,First-class,16,27,2507,1484,62,5/37,8/122,23.93,3.55,40.4,3,2,0
2169,364343,List A,32,30,1521,1355,56,5/36,5/36,24.19,5.34,27.1,2,2,0
2170,364343,T20s,32,31,604,777,39,5/15,5/15,19.92,7.71,15.4,1,2,0
2171,25490,ODIs,71,46,1286,1137,31,4/40,4/40,36.67,5.30,41.4,1,0,0
2172,25490,T20Is,49,27,356,427,18,3/22,3/22,23.72,7.19,19.7,0,0,0
2173,25490,First-class,20,27,1206,649,25,3/13,3/39,25.96,3.22,48.2,0,0,0
2174,25490,List A,138,86,2463,2250,61,4/40,4/40,36.88,5.48,40.3,2,0,0
2175,25490,T20s,71,41,573,708,26,3/22,3/22,27.23,7.41,22.0,0,0,0
2176,764321,ODIs,1,-,-,-,-,-,-,-,-,-,-,-,-
2177,764321,T20Is,6,-,-,-,-,-,-,-,-,-,-,-,-
2178,764321,List A,4,-,-,-,-,-,-,-,-,-,-,-,-
2179,764321,T20s,11,1,18,28,1,1/28,1/28,28.00,9.33,18.0,0,0,0
2180,873205,ODIs,2,2,109,123,3,2/64,2/64,41.00,6.77,36.3,0,0,0
2181,873205,List A,5,5,247,218,6,2/29,2/29,36.33,5.29,41.1,0,0,0
2182,873205,T20s,3,3,58,63,1,1/26,1/26,63.00,6.51,58.0,0,0,0
2183,25446,ODIs,52,7,179,203,1,1/35,1/35,203.00,6.80,179.0,0,0,0
2184,25446,T20Is,48,5,66,71,5,3/25,3/25,14.20,6.45,13.2,0,0,0
2185,25446,First-class,94,,678,414,7,2/16,2/16,59.14,3.66,96.8,0,0,0
2186,25446,List A,162,,425,458,4,1/2,1/2,114.50,6.46,106.2,0,0,0
2187,25446,T20s,112,15,156,202,7,3/25,3/25,28.85,7.76,22.2,0,0,0
2188,364329,ODIs,16,-,-,-,-,-,-,-,-,-,-,-,-
2189,364329,T20Is,1,-,-,-,-,-,-,-,-,-,-,-,-
2190,364329,First-class,9,-,-,-,-,-,-,-,-,-,-,-,-
2191,364329,List A,40,-,-,-,-,-,-,-,-,-,-,-,-
2192,364329,T20s,5,-,-,-,-,-,-,-,-,-,-,-,-
2193,417268,ODIs,45,-,-,-,-,-,-,-,-,-,-,-,-
2194,417268,T20Is,32,-,-,-,-,-,-,-,-,-,-,-,-
2195,417268,First-class,9,-,-,-,-,-,-,-,-,-,-,-,-
2196,417268,List A,72,-,-,-,-,-,-,-,-,-,-,-,-
2197,417268,T20s,39,-,-,-,-,-,-,-,-,-,-,-,-
2198,407265,ODIs,29,27,1199,1014,47,6/28,6/28,21.57,5.07,25.5,1,2,0
2199,407265,T20Is,14,13,298,422,14,4/34,4/34,30.14,8.49,21.2,1,0,0
2200,407265,First-class,30,49,3763,1871,68,5/65,7/111,27.51,2.98,55.3,4,1,0
2201,407265,List A,84,74,3062,2743,103,6/28,6/28,26.63,5.37,29.7,2,2,0
2202,407265,T20s,37,28,544,825,31,4/34,4/34,26.61,9.09,17.5,1,0,0
2203,44851,ODIs,13,12,546,371,16,5/60,5/60,23.18,4.07,34.1,0,1,0
2204,44851,T20Is,8,7,162,171,8,2/17,2/17,21.37,6.33,20.2,0,0,0
2205,44851,First-class,91,,15217,7033,183,7/48,,38.43,2.77,83.1,,5,1
2206,44851,List A,144,,5890,4332,149,5/60,5/60,29.07,4.41,39.5,2,1,0
2207,44851,T20s,36,33,685,767,33,3/15,3/15,23.24,6.71,20.7,0,0,0
2208,399259,ODIs,33,32,1522,1323,44,4/41,4/41,30.06,5.21,34.5,2,0,0
2209,399259,T20Is,19,17,387,459,25,5/24,5/24,18.36,7.11,15.4,0,1,0
2210,399259,First-class,13,18,1485,1002,26,6/30,8/82,38.53,4.04,57.1,0,1,0
2211,399259,List A,60,57,2561,2201,71,4/41,4/41,31.00,5.15,36.0,2,0,0
2212,399259,T20s,24,22,471,551,31,5/24,5/24,17.77,7.01,15.1,0,1,0
2213,638713,ODIs,11,-,-,-,-,-,-,-,-,-,-,-,-
2214,638713,First-class,3,-,-,-,-,-,-,-,-,-,-,-,-
2215,638713,List A,18,-,-,-,-,-,-,-,-,-,-,-,-
2216,751151,T20Is,3,3,72,126,4,3/26,3/26,31.50,10.50,18.0,0,0,0
2217,751151,List A,3,3,162,113,3,2/41,2/41,37.66,4.18,54.0,0,0,0
2218,751151,T20s,6,5,120,157,7,3/26,3/26,22.42,7.85,17.1,0,0,0
2219,25451,ODIs,54,51,2633,1975,60,5/54,5/54,32.91,4.50,43.8,2,1,0
2220,25451,T20Is,21,20,450,472,28,3/20,3/20,16.85,6.29,16.0,0,0,0
2221,25451,First-class,19,,3465,1345,60,6/32,9/118,22.41,2.32,57.7,2,2,0
2222,25451,List A,152,,6539,5279,144,5/54,5/54,36.65,4.84,45.4,3,1,0
2223,25451,T20s,40,39,880,900,52,3/12,3/12,17.30,6.13,16.9,0,0,0
2224,1093091,ODIs,5,-,-,-,-,-,-,-,-,-,-,-,-
2225,1093091,First-class,3,-,-,-,-,-,-,-,-,-,-,-,-
2226,1093091,List A,5,-,-,-,-,-,-,-,-,-,-,-,-
2227,414966,ODIs,31,28,986,906,15,4/37,4/37,60.40,5.51,65.7,1,0,0
2228,414966,T20Is,23,17,318,400,18,3/20,3/20,22.22,7.54,17.6,0,0,0
2229,414966,First-class,2,3,129,131,3,2/40,3/113,43.66,6.09,43.0,0,0,0
2230,414966,List A,56,47,1591,1488,32,4/37,4/37,46.50,5.61,49.7,1,0,0
2231,414966,T20s,41,23,408,506,25,4/42,4/42,20.24,7.44,16.3,1,0,0
2232,297488,ODIs,23,16,402,384,9,3/31,3/31,42.66,5.73,44.6,0,0,0
2233,297488,T20Is,13,7,135,156,5,3/23,3/23,31.20,6.93,27.0,0,0,0
2234,297488,First-class,44,6,132,103,1,1/36,1/59,103.00,4.68,132.0,0,0,0
2235,297488,List A,58,27,640,621,12,3/31,3/31,51.75,5.82,53.3,0,0,0
2236,297488,T20s,72,15,249,309,9,3/23,3/23,34.33,7.44,27.6,0,0,0
2237,232435,ODIs,59,26,674,618,8,2/26,2/26,77.25,5.50,84.2,0,0,0
2238,232435,T20Is,37,6,78,111,2,2/17,2/17,55.50,8.53,39.0,0,0,0
2239,232435,First-class,28,16,767,445,16,4/66,6/102,27.81,3.48,47.9,1,0,0
2240,232435,List A,132,47,1204,1119,20,3/37,3/37,55.95,5.57,60.2,0,0,0
2241,232435,T20s,101,9,102,127,2,2/17,2/17,63.50,7.47,51.0,0,0,0
2242,470777,T20Is,4,2,24,34,2,1/13,1/13,17.00,8.50,12.0,0,0,0
2243,470777,First-class,4,6,402,319,8,3/72,3/72,39.87,4.76,50.2,0,0,0
2244,470777,List A,4,4,202,151,9,3/40,3/40,16.77,4.48,22.4,0,0,0
2245,470777,T20s,6,4,59,97,6,2/12,2/12,16.16,9.86,9.8,0,0,0
2246,461281,ODIs,44,6,132,130,6,3/26,3/26,21.66,5.90,22.0,0,0,0
2247,461281,T20Is,24,7,138,164,4,1/23,1/23,41.00,7.13,34.5,0,0,0
2248,461281,First-class,13,6,252,170,4,3/67,3/67,42.50,4.04,63.0,0,0,0
2249,461281,List A,98,31,632,636,19,3/26,3/26,33.47,6.03,33.2,0,0,0
2250,461281,T20s,39,17,322,400,14,3/12,3/12,28.57,7.45,23.0,0,0,0
2251,671805,ODIs,18,-,-,-,-,-,-,-,-,-,-,-,-
2252,671805,T20Is,26,-,-,-,-,-,-,-,-,-,-,-,-
2253,671805,First-class,4,-,-,-,-,-,-,-,-,-,-,-,-
2254,671805,List A,33,-,-,-,-,-,-,-,-,-,-,-,-
2255,671805,T20s,33,-,-,-,-,-,-,-,-,-,-,-,-
2256,1148466,T20Is,1,1,24,21,3,3/21,3/21,7.00,5.25,8.0,0,0,0
2257,1148466,List A,5,5,215,186,8,4/7,4/7,23.25,5.19,26.8,1,0,0
2258,1148466,T20s,1,1,24,21,3,3/21,3/21,7.00,5.25,8.0,0,0,0
2259,414970,ODIs,38,38,1835,1554,56,5/33,5/33,27.75,5.08,32.7,2,1,0
2260,414970,T20Is,32,31,640,865,34,4/24,4/24,25.44,8.10,18.8,1,0,0
2261,414970,First-class,9,14,1213,654,18,4/94,5/88,36.33,3.23,67.3,1,0,0
2262,414970,List A,66,66,3080,2648,94,5/33,5/33,28.17,5.15,32.7,3,1,0
2263,414970,T20s,51,50,1028,1310,58,4/24,4/24,22.58,7.64,17.7,1,0,0
2264,458897,ODIs,2,2,90,97,1,1/34,1/34,97.00,6.46,90.0,0,0,0
2265,458897,T20Is,2,2,41,66,0,-,-,-,9.65,-,0,0,0
2266,458897,First-class,26,41,3090,2064,58,5/87,7/148,35.58,4.00,53.2,1,1,0
