player_name,class_name,matches_played,innings_batted,not_outs,runs_scored,highest_inns_score,batting_average,balls_faced,batting_strike_rate,hundreds_scored,fifties_scored,boundary_fours,boundary_sixes,catches_taken,stumpings_made
481979,T20s,12,1,0,1,1,1,4,25,0,0,0,0,5,0
486679,Tests,10,12,5,26,10*,3.71,93,27.95,0,0,4,0,2,0
486679,ODIs,2,-,-,-,-,-,-,-,-,-,-,-,0,0
486679,First-class,104,134,42,1164,72,12.65,2677,43.48,0,3,179,4,28,0
486679,List A,49,25,10,201,25*,13.4,306,65.68,0,0,13,3,7,0
486679,T20s,34,11,8,62,15*,20.66,72,86.11,0,0,5,0,5,0
540316,Tests,4,4,2,19,9,9.5,39,48.71,0,0,3,0,2,0
540316,ODIs,51,31,14,545,69*,32.05,607,89.78,0,1,53,19,11,0
540316,T20Is,21,10,4,65,27*,10.83,61,106.55,0,0,10,0,4,0
540316,First-class,34,47,6,839,64*,20.46,1694,49.52,0,4,118,15,11,0
540316,List A,91,62,17,1211,69*,26.91,1360,89.04,0,5,108,40,21,0
540316,T20s,75,50,8,482,37,11.47,416,115.86,0,0,44,17,8,0
46945,Tests,58,82,18,1538,74,24.03,3338,46.07,0,8,174,15,17,0
46945,ODIs,30,19,7,151,30*,12.58,213,70.89,0,0,14,0,6,0
46945,T20Is,7,4,0,14,6,3.5,28,50,0,0,0,0,1,0
46945,First-class,161,221,43,4679,168,26.28,9828,47.6,3,17,,,41,0
46945,List A,129,89,29,1418,79*,23.63,1889,75.06,0,5,,,12,0
46945,T20s,117,84,42,1120,56*,26.66,815,137.42,0,1,59,50,24,0
327830,ODIs,21,9,1,133,50,16.62,140,95,0,1,9,4,6,0
327830,T20Is,4,1,1,77,77*,-,42,183.33,0,1,7,3,0,0
327830,First-class,50,70,7,2391,177,37.95,3552,67.31,4,15,300,52,16,0
327830,List A,87,60,13,1555,115,33.08,1623,95.81,1,11,116,50,19,0
327830,T20s,112,89,22,1434,77*,21.4,1012,141.69,0,3,98,75,25,0
952207,T20Is,2,-,-,-,-,-,-,-,-,-,-,-,3,0
952207,First-class,13,23,5,866,99,48.11,1408,61.5,0,8,131,1,19,0
952207,List A,14,12,1,387,121*,35.18,389,99.48,1,3,33,11,8,0
952207,T20s,12,7,0,101,38,14.42,92,109.78,0,0,8,3,7,1
550215,Tests,37,52,9,507,34,11.79,1168,43.4,0,0,70,4,21,0
550215,ODIs,74,28,12,259,31*,16.18,333,77.77,0,0,20,5,22,0
550215,T20Is,19,4,2,5,5*,2.5,12,41.66,0,0,0,0,2,0
550215,First-class,55,71,12,708,48*,12,1556,45.5,0,0,99,7,26,0
550215,List A,92,38,15,308,31*,13.39,405,76.04,0,0,26,5,26,0
550215,T20s,69,23,8,129,44,8.6,135,95.55,0,0,12,3,15,0
379145,Tests,2,4,3,20,18*,20,48,41.66,0,0,2,0,0,0
379145,ODIs,16,3,2,0,0*,0,2,0,0,0,0,0,5,0
379145,T20Is,14,3,2,0,0*,0,5,0,0,0,0,0,3,0
379145,First-class,76,91,26,521,30*,8.01,1085,48.01,0,0,66,2,19,0
379145,List A,92,32,15,123,15*,7.23,201,61.19,0,0,14,1,20,0
379145,T20s,113,25,15,53,15*,5.3,96,55.2,0,0,1,1,16,0
698143,T20Is,5,1,0,0,0,0,1,0,0,0,0,0,2,0
698143,First-class,18,25,5,92,14,4.6,418,22,0,0,13,0,7,0
698143,List A,18,10,5,32,12,6.4,86,37.2,0,0,2,0,1,0
698143,T20s,28,6,3,7,4*,2.33,14,50,0,0,0,0,16,0
47492,Tests,93,119,27,1251,76,13.59,2825,44.28,0,2,124,36,26,0
47492,ODIs,125,51,12,365,60,9.35,562,64.94,0,1,35,9,28,0
47492,T20Is,44,10,5,16,5,3.2,23,69.56,0,0,1,0,11,0
47492,First-class,141,173,40,1824,82,13.71,3788,48.15,0,4,,,33,0
47492,List A,180,69,21,419,60,8.72,635,65.98,0,1,,,37,0
47492,T20s,201,63,28,293,27*,8.37,264,110.98,0,0,23,9,51,0
337790,ODIs,17,13,5,569,93,71.12,714,79.69,0,6,33,12,9,0
337790,T20Is,7,7,0,253,64,36.14,190,133.15,0,2,14,12,3,0
337790,First-class,110,184,22,7063,175,43.59,14773,47.81,15,39,892,36,67,0
337790,List A,105,98,17,3797,134*,46.87,5055,75.11,8,22,310,56,37,0
337790,T20s,99,94,12,3152,112*,38.43,2404,131.11,3,23,227,142,31,0
300628,Tests,53,97,7,3768,164,41.86,7667,49.14,11,17,401,22,76,10
300628,ODIs,146,132,21,3599,111,32.42,4855,74.12,4,22,245,39,59,7
300628,T20Is,54,47,4,800,58,18.6,766,104.43,0,4,73,16,32,5
300628,First-class,109,186,17,7741,244,45.8,13229,58.51,22,36,835,96,163,24
300628,List A,231,210,29,6100,119*,33.7,7826,77.94,9,37,447,90,110,17
300628,T20s,120,108,14,2687,101*,28.58,2292,117.23,1,16,236,68,68,20
574178,Tests,5,9,2,135,43*,19.28,246,54.87,0,0,14,0,1,0
574178,ODIs,34,26,5,283,50*,13.47,410,69.02,0,1,24,3,14,0
574178,T20Is,19,10,4,49,11*,8.16,53,92.45,0,0,6,0,5,0
574178,First-class,46,65,23,997,92,23.73,1984,50.25,0,4,118,6,20,0
574178,List A,81,42,12,383,50*,12.76,539,71.05,0,1,34,5,23,0
574178,T20s,61,24,10,92,28,6.57,109,84.4,0,0,7,1,18,0
465793,Tests,25,48,2,1495,173,32.5,2683,55.72,4,5,181,9,25,0
465793,ODIs,39,37,6,767,84,24.74,1025,74.82,0,4,77,8,19,0
465793,T20Is,13,13,0,257,62,19.76,252,101.98,0,1,18,4,4,0
465793,First-class,82,148,5,5037,173,35.22,8298,60.7,13,23,594,62,89,0
465793,List A,81,78,7,1887,132,26.57,2355,80.12,3,6,212,20,38,0
465793,T20s,48,47,4,1188,81*,27.62,927,128.15,0,8,113,36,19,0
429754,Tests,31,58,4,1626,83,30.11,2282,71.25,0,11,184,9,78,17
429754,ODIs,52,49,1,1571,116,32.72,1679,93.56,2,9,182,12,38,9
429754,T20Is,18,17,0,328,68,19.29,235,139.57,0,1,48,7,10,0
429754,First-class,89,158,9,5437,209,36.48,6887,78.94,11,28,618,37,208,47
429754,List A,127,122,2,4060,140,33.83,4382,92.65,9,20,469,35,116,30
429754,T20s,60,57,5,1123,79*,21.59,807,139.15,0,6,153,25,41,13
848109,Tests,2,2,0,28,24,14,75,37.33,0,0,4,0,1,0
848109,First-class,23,32,14,252,26,14,802,31.42,0,0,21,3,9,0
848109,List A,10,6,4,31,7*,15.5,66,46.96,0,0,1,0,0,0
324358,Tests,28,50,17,132,17*,4,361,36.56,0,0,19,0,5,0
324358,ODIs,38,18,11,28,7,4,75,37.33,0,0,2,1,6,0
324358,T20Is,9,4,3,0,0*,0,6,0,0,0,0,0,2,0
324358,First-class,88,123,50,351,27*,4.8,834,42.08,0,0,40,11,34,0
324358,List A,92,38,19,103,21,5.42,170,60.58,0,0,13,3,22,0
324358,T20s,40,14,10,29,9*,7.25,43,67.44,0,0,3,1,8,0
366725,Tests,2,4,1,131,75*,43.66,233,56.22,0,1,17,2,2,0
366725,ODIs,5,5,0,127,49,25.4,189,67.19,0,0,15,2,0,0
366725,First-class,63,113,7,3932,234,37.09,6364,61.78,11,18,402,71,57,0
366725,List A,42,40,1,1111,75,28.48,1738,63.92,0,6,86,9,7,0
366725,T20s,15,13,0,176,46,13.53,164,107.31,0,0,18,3,7,0
465783,Tests,5,9,5,11,6*,2.75,79,13.92,0,0,0,0,1,0
465783,ODIs,8,8,6,30,7*,15,61,49.18,0,0,3,0,0,0
465783,T20Is,1,1,0,2,2,2,2,100,0,0,0,0,0,0
465783,First-class,62,78,32,358,35,7.78,981,36.49,0,0,41,5,22,0
465783,List A,37,22,15,72,18*,10.28,196,36.73,0,0,7,0,7,0
465783,T20s,9,2,0,4,2,2,9,44.44,0,0,0,0,1,0
784369,ODIs,9,9,0,328,104,36.44,328,100,1,1,36,8,4,0
784369,T20Is,3,3,0,17,16,5.66,20,85,0,0,0,2,0,0
784369,First-class,16,29,2,954,223,35.33,1305,73.1,2,4,132,14,16,0
784369,List A,32,30,2,1372,139,49,1393,98.49,5,6,145,35,17,0
784369,T20s,17,17,1,341,74,21.31,220,155,0,4,38,15,5,0
623695,Tests,1,2,0,22,22,11,43,51.16,0,0,4,0,1,0
623695,First-class,31,47,3,1041,100*,23.65,1284,81.07,1,7,107,36,20,0
623695,List A,33,19,8,242,57,22,312,77.56,0,1,15,5,10,0
623695,T20s,10,8,4,63,21*,15.75,49,128.57,0,0,5,3,6,0
227772,Tests,60,117,4,4074,196,36.05,8283,49.18,8,22,409,7,47,0
227772,ODIs,24,20,2,479,97,26.61,658,72.79,0,4,41,0,7,0
227772,First-class,160,279,21,11780,212,45.65,20423,57.68,37,53,1324,26,160,1
227772,List A,127,119,10,3827,132,35.11,5038,75.96,6,23,372,11,60,0
227772,T20s,34,33,1,543,80,16.96,499,108.81,0,3,68,3,17,1
49619,Tests,57,90,23,740,42,11.04,1491,49.63,0,0,100,4,16,0
49619,ODIs,85,48,22,244,26,9.38,404,60.39,0,0,18,3,19,0
49619,T20Is,11,6,3,7,5*,2.33,11,63.63,0,0,1,0,3,0
49619,First-class,112,144,33,1190,58*,10.72,2264,52.56,0,1,146,15,39,0
49619,List A,164,89,44,410,38*,9.11,647,63.36,0,0,35,5,41,0
49619,T20s,45,20,11,44,10*,4.88,62,70.96,0,0,4,1,12,0
49758,Tests,30,37,13,275,64,11.45,619,44.42,0,1,36,6,7,0
49758,ODIs,224,118,35,561,56,6.75,755,74.3,0,1,45,21,31,0
49758,T20Is,73,25,8,92,27,5.41,114,80.7,0,0,6,3,20,0
49758,First-class,84,101,41,585,64,9.75,1446,40.45,0,1,,,24,0
49758,List A,288,153,43,734,56,6.67,,,0,1,,,40,0
49758,T20s,283,84,35,382,37*,7.79,367,104.08,0,0,28,19,53,0
49764,Tests,80,144,20,5554,160,44.79,11220,49.5,9,33,597,55,65,0
49764,ODIs,210,180,47,5512,139*,41.44,6647,82.92,2,38,431,86,51,0
49764,T20Is,72,57,18,1055,81*,27.05,893,118.14,0,5,67,35,23,0
49764,First-class,118,201,27,8328,270,47.86,16411,50.74,18,44,880,93,94,0
49764,List A,269,233,57,6821,139*,38.75,8472,80.51,3,49,,,79,0
49764,T20s,153,130,35,2435,81*,25.63,2021,120.48,0,9,171,77,56,0
629074,Tests,38,75,3,2639,196,36.65,4612,57.22,6,9,330,24,61,0
629074,ODIs,69,67,2,1832,102,28.18,2173,84.3,1,15,183,30,32,0
629074,T20Is,19,19,0,354,70,18.63,251,141.03,0,4,30,16,5,0
629074,First-class,62,116,5,4036,196,36.36,6748,59.81,8,16,494,46,91,8
629074,List A,90,87,2,2231,102,26.24,2742,81.36,1,17,215,34,50,4
629074,T20s,42,41,1,1021,71,25.52,712,143.39,0,9,85,48,18,1
49700,ODIs,58,44,10,636,72,18.7,769,82.7,0,1,48,13,13,0
49700,T20Is,22,15,4,207,43*,18.81,174,118.96,0,0,18,6,7,0
49700,First-class,161,251,34,7769,206*,35.8,,,21,35,,,125,0
49700,List A,208,174,29,3425,99*,23.62,,,0,16,,,69,1
49700,T20s,153,125,26,2175,67,21.96,1777,122.39,0,5,154,81,42,0
784373,ODIs,2,2,1,17,9,17,38,44.73,0,0,1,0,0,0
784373,T20Is,4,4,0,66,41,16.5,46,143.47,0,0,6,3,1,0
784373,First-class,7,10,0,453,91,45.3,713,63.53,0,4,57,1,9,0
784373,List A,24,19,4,634,91*,42.26,721,87.93,0,6,53,7,13,0
784373,T20s,13,9,2,132,41,18.85,115,114.78,0,0,12,3,3,0
300629,ODIs,5,3,0,39,31,13,58,67.24,0,0,3,0,1,0
300629,T20Is,5,4,0,46,16,11.5,54,85.18,0,0,4,1,1,0
300629,First-class,97,161,15,6941,244,47.54,9092,76.34,18,33,654,144,92,0
300629,List A,129,105,32,3015,113*,41.3,3184,94.69,4,18,235,75,37,0
300629,T20s,81,70,12,1345,56,23.18,1144,117.56,0,4,93,48,46,0
49920,Tests,38,68,7,1126,95,18.45,2364,47.63,0,6,135,21,19,0
49920,ODIs,13,12,0,152,30,12.66,199,76.38,0,0,13,3,2,0
49920,T20Is,3,2,0,1,1,0.5,6,16.66,0,0,0,0,0,0
49920,First-class,211,341,24,7507,137*,23.68,,,4,41,,,144,0
49920,List A,175,161,9,2650,74,17.43,,,0,8,,,56,0
49920,T20s,76,61,6,748,62,13.6,684,109.35,0,1,74,19,21,0
300631,Tests,16,29,3,910,153*,35,1233,73.8,2,4,113,11,17,8
300631,ODIs,94,89,5,2538,135,30.21,2747,92.39,4,14,275,48,39,2
300631,T20Is,36,36,0,1046,84,29.05,755,138.54,0,10,105,39,10,3
300631,First-class,70,116,9,4682,336,43.75,5675,82.5,13,19,513,111,100,23
300631,List A,165,157,13,4813,155,33.42,5183,92.86,7,31,501,101,93,26
300631,T20s,90,87,4,2002,84,24.12,1500,133.46,0,17,188,84,30,16
233514,Tests,6,10,0,203,75,20.3,278,73.02,0,1,21,4,1,0
233514,ODIs,159,126,16,2206,140,20.05,1973,111.8,1,10,165,83,60,0
233514,T20Is,79,70,21,1169,61,23.85,767,152.41,0,3,87,62,30,0
233514,First-class,33,52,6,1409,113*,30.63,1633,86.28,1,8,133,54,24,0
233514,List A,235,188,31,3515,140,22.38,3173,110.77,2,14,262,140,84,0
233514,T20s,260,218,60,3181,84,20.13,2166,146.86,0,7,218,178,107,0
653033,ODIs,2,2,0,33,33,16.5,58,56.89,0,0,2,0,1,0
653033,First-class,43,71,8,2815,206*,44.68,4817,58.43,4,17,319,29,35,0
653033,List A,31,25,6,556,102*,29.26,660,84.24,1,2,31,20,11,0
653033,T20s,28,24,6,407,63,22.61,332,122.59,0,1,35,12,10,0
499594,Tests,6,9,2,22,12,3.14,151,14.56,0,0,0,0,4,0
499594,ODIs,7,2,1,0,0*,0,10,0,0,0,0,0,1,0
499594,T20Is,5,3,2,8,5,8,21,38.09,0,0,0,0,0,0
499594,First-class,42,58,22,352,52,9.77,1032,34.1,0,1,37,4,16,0
499594,List A,41,21,9,33,12*,2.75,102,32.35,0,0,1,2,7,0
499594,T20s,31,13,9,63,18*,15.75,72,87.5,0,0,1,4,5,0
429738,Tests,11,17,6,117,25,10.63,274,42.7,0,0,19,0,6,0
429738,ODIs,20,11,4,31,6,4.42,87,35.63,0,0,1,0,7,0
429738,T20Is,6,2,2,2,1*,-,3,66.66,0,0,0,0,3,0
429738,First-class,60,88,20,850,64,12.5,2357,36.06,0,1,92,10,37,0
429738,List A,50,31,11,195,30,9.75,351,55.55,0,0,19,3,14,0
429738,T20s,35,11,5,20,6*,3.33,30,66.66,0,0,1,0,11,0
237310,Tests,12,23,3,702,109,35.1,1712,41,1,5,59,3,2,0
237310,First-class,125,200,35,8072,231*,48.92,15164,53.23,22,35,636,88,100,0
237310,List A,102,89,19,2897,140,41.38,4091,70.81,5,18,167,37,48,0
237310,T20s,27,25,3,513,54,23.31,517,99.22,0,1,31,6,13,0
222354,Tests,5,9,0,298,68,33.11,454,65.63,0,2,32,11,3,0
222354,ODIs,27,24,1,516,66,22.43,525,98.28,0,3,39,13,6,0
222354,T20Is,22,19,3,275,42,17.18,208,132.21,0,0,16,12,6,0
222354,First-class,123,203,17,7124,185*,38.3,10724,66.43,13,47,757,156,104,0
222354,List A,173,151,24,3374,111*,26.56,3722,90.65,1,17,247,99,84,0
222354,T20s,97,88,18,1276,66,18.22,945,135.02,0,3,92,53,47,0
50747,Tests,31,58,3,1754,165,31.89,3212,54.6,3,8,239,9,24,0
50747,ODIs,235,223,17,6951,174*,33.74,9155,75.92,15,37,798,52,50,0
50747,T20Is,26,26,1,407,47,16.28,330,123.33,0,0,42,12,2,0
50747,First-class,145,247,12,9239,265*,39.31,,,23,38,,,111,1
50747,List A,381,364,24,11952,174*,35.15,15321,78.01,26,69,,,110,2
50747,T20s,111,110,8,3037,124*,29.77,2341,129.73,2,18,322,109,32,5
301236,Tests,33,64,6,1328,155*,22.89,3459,38.39,1,5,130,3,19,0
301236,ODIs,122,102,14,3080,139*,35,4265,72.21,4,20,237,25,38,0
301236,T20Is,26,20,2,291,44,16.16,267,108.98,0,0,27,5,8,0
301236,First-class,116,198,22,7061,168,40.11,14678,48.1,18,34,675,56,115,0
301236,List A,210,183,25,5652,139*,35.77,7664,73.74,7,39,441,60,67,0
301236,T20s,80,69,8,1351,70,22.14,1138,118.71,0,5,105,38,29,0
328026,ODIs,12,10,1,169,78,18.77,176,96.02,0,1,13,8,3,0
328026,T20Is,21,13,7,173,84*,28.83,113,153.09,0,1,13,11,4,0
328026,First-class,89,116,18,2462,109*,25.12,2910,84.6,2,12,250,97,57,0
328026,List A,110,84,24,1228,78,20.46,1363,90.09,0,2,84,55,50,0
328026,T20s,116,72,27,753,84*,16.73,579,130.05,0,1,48,40,49,0
370040,ODIs,12,7,1,71,25,11.83,166,42.77,0,0,3,0,2,0
370040,T20Is,10,7,6,15,8*,15,17,88.23,0,0,2,0,1,0
370040,First-class,44,58,20,612,69,16.1,1390,44.02,0,1,60,8,17,0
370040,List A,43,23,4,245,35,12.89,421,58.19,0,0,18,0,15,0
370040,T20s,41,21,14,87,22*,12.42,117,74.35,0,0,9,1,14,0
670013,ODIs,9,8,1,83,51,11.85,94,88.29,0,1,10,2,3,0
670013,T20Is,9,7,0,51,27,7.28,44,115.9,0,0,5,2,3,0
670013,First-class,13,23,2,696,169*,33.14,1136,61.26,2,4,69,14,9,0
670013,List A,18,15,3,240,62*,20,291,82.47,0,2,22,4,7,0
670013,T20s,14,10,2,170,64*,21.25,107,158.87,0,1,13,11,3,0
348054,Tests,6,12,1,166,43,15.09,356,46.62,0,0,17,1,2,0
348054,ODIs,8,7,2,352,148,70.4,346,101.73,1,1,41,1,2,0
348054,First-class,54,95,7,2820,231,32.04,4662,60.48,7,11,313,27,74,3
348054,List A,35,33,7,1187,148,45.65,,,1,9,,,19,1
348054,T20s,12,6,3,71,25,23.66,84,84.52,0,0,6,0,0,0
341593,Tests,36,61,15,707,45,15.36,1903,37.15,0,0,70,4,20,0
341593,ODIs,42,25,10,164,29*,10.93,263,62.35,0,0,17,1,7,0
341593,T20Is,7,4,2,17,8,8.5,29,58.62,0,0,2,0,1,0
341593,First-class,100,166,34,1616,47*,12.24,,,0,0,,,52,0
341593,List A,81,45,19,322,52*,12.38,,,0,1,35,3,16,0
341593,T20s,45,19,15,50,8*,12.5,62,80.64,0,0,4,0,7,0
457249,Tests,3,5,1,181,69,45.25,284,63.73,0,3,12,7,0,0
457249,ODIs,40,34,2,529,101,16.53,593,89.2,1,1,35,22,11,0
457249,T20Is,38,25,6,291,37*,15.31,243,119.75,0,0,13,21,19,0
457249,First-class,39,64,9,1522,109,27.67,,,1,9,,,20,0
457249,List A,84,71,10,1287,113,21.09,,,2,4,,,29,0
457249,T20s,145,108,24,1402,64*,16.69,969,144.68,0,1,84,98,57,0
348024,Tests,56,106,7,3449,212,34.83,8426,40.93,8,17,331,10,26,0
348024,ODIs,10,10,0,278,78,27.8,483,57.55,0,1,15,0,3,0
348024,First-class,141,252,19,9118,212,39.13,,,21,48,,,87,0
348024,List A,53,53,7,1789,108,38.89,,,3,9,,,11,0
277472,Tests,52,94,4,3459,218,38.43,7713,44.84,8,17,393,40,50,0
277472,ODIs,110,105,13,2839,124,30.85,4045,70.18,3,18,235,66,33,0
277472,T20Is,20,18,1,340,43*,20,317,107.25,0,0,28,13,4,0
277472,First-class,93,161,7,5612,218,36.44,,,11,32,,,96,0
277472,List A,155,149,19,4520,124,34.76,,,6,29,,,51,0
277472,T20s,131,118,29,2788,94*,31.32,2343,118.99,0,15,177,149,35,0
348026,Tests,3,6,1,176,47,35.2,305,57.7,0,0,18,3,3,0
348026,ODIs,6,5,0,248,179,49.6,214,115.88,1,0,25,8,0,0
348026,T20Is,1,1,0,11,11,11,14,78.57,0,0,2,0,1,0
348026,First-class,59,112,4,3251,156,30.1,5284,61.52,3,18,381,39,62,0
348026,List A,39,38,3,1096,179,31.31,1306,83.92,1,8,109,22,19,0
348026,T20s,6,6,1,50,17,10,64,78.12,0,0,6,0,3,0
314615,ODIs,33,28,3,581,54,23.24,822,70.68,0,3,48,10,7,0
314615,First-class,82,132,6,3932,149*,31.2,,,5,23,,,117,0
314615,List A,112,105,13,2849,133,30.96,,,2,18,,,36,0
314615,T20s,74,63,8,1234,111*,22.43,1164,106.01,1,5,80,53,31,1
391832,Tests,29,53,4,1621,137*,33.08,3356,48.3,5,7,178,10,13,0
391832,ODIs,16,12,1,233,51,21.18,326,71.47,0,1,12,2,5,0
391832,First-class,76,126,19,4230,137*,39.53,,,9,24,,,39,0
391832,List A,43,38,4,1148,105,33.76,1368,83.91,1,8,81,24,16,0
391832,T20s,5,5,3,77,38*,38.5,65,118.46,0,0,6,1,2,0
495551,Tests,2,4,0,11,5,2.75,24,45.83,0,0,1,0,0,0
495551,ODIs,22,12,6,59,15,9.83,82,71.95,0,0,4,2,14,0
495551,T20Is,13,5,2,11,4,3.66,17,64.7,0,0,1,0,5,0
495551,First-class,47,70,32,604,48*,15.89,,,0,0,,,18,0
495551,List A,53,30,15,201,30,13.4,,,0,0,,,20,0
495551,T20s,66,24,8,127,21,7.93,107,118.69,0,0,9,7,30,0
431905,Tests,30,55,8,1402,125*,29.82,3014,46.51,3,8,157,11,74,5
431905,ODIs,1,1,0,6,6,6,8,75,0,0,1,0,0,0
431905,First-class,97,150,27,4172,131*,33.91,,,7,24,,,242,25
431905,List A,37,30,4,466,48,17.92,,,0,0,,,22,8
431905,T20s,29,23,3,321,38,16.05,379,84.69,0,0,28,7,16,6
446101,Tests,43,62,21,198,20*,4.82,521,38,0,0,25,5,16,0
446101,ODIs,25,16,9,24,12*,3.42,63,38.09,0,0,1,0,1,0
446101,T20Is,2,-,-,-,-,-,-,-,-,-,-,-,1,0
446101,First-class,98,134,52,463,20*,5.64,,,0,0,,,26,0
446101,List A,51,29,17,64,12*,5.33,131,48.85,0,0,3,1,1,0
446101,T20s,39,8,6,4,2*,2,13,30.76,0,0,0,0,4,0
51880,Tests,103,182,11,7214,333,42.18,11970,60.26,15,37,1046,98,96,0
51880,ODIs,297,290,17,10386,215,38.04,11905,87.24,25,53,1118,326,123,0
51880,T20Is,58,54,4,1627,117,32.54,1139,142.84,2,13,138,105,15,0
51880,First-class,180,321,26,13226,333,44.83,,,32,64,,,158,0
51880,List A,369,361,24,13095,215,38.85,,,29,69,,,153,0
51880,T20s,384,376,48,12808,175*,39.04,8693,147.33,21,80,987,941,87,0
530811,ODIs,6,6,0,82,32,13.66,98,83.67,0,0,13,2,2,0
530811,First-class,25,47,1,1280,144,27.82,,,1,7,,,13,0
530811,List A,25,25,1,633,103*,26.37,660,95.9,1,2,79,21,4,0
530811,T20s,2,1,0,37,37,37,26,142.3,0,0,3,3,1,0
670025,Tests,13,25,0,754,93,30.16,996,75.7,0,5,74,27,6,0
670025,ODIs,33,31,3,1117,127,39.89,1037,107.71,4,4,84,40,14,0
670025,T20Is,11,9,0,109,26,12.11,92,118.47,0,0,13,4,2,0
670025,First-class,34,62,3,1989,107,33.71,2560,77.69,1,12,253,49,27,0
670025,List A,49,47,4,1625,127,37.79,1614,100.68,5,7,128,58,26,0
670025,T20s,29,27,1,639,100,24.57,465,137.41,1,3,56,35,11,0
391485,Tests,37,64,11,1783,202*,33.64,3007,59.29,3,8,204,33,29,0
391485,ODIs,103,83,17,1699,99*,25.74,1804,94.17,0,9,125,53,43,0
391485,T20Is,11,7,1,60,26*,10,56,107.14,0,0,5,2,3,0
391485,First-class,67,104,11,2465,202*,26.5,,,3,10,,,51,0
391485,List A,154,124,24,2589,99*,25.89,,,0,14,,,59,0
391485,T20s,87,62,16,656,54,14.26,517,126.88,0,1,48,33,40,0
581379,Tests,29,54,2,1459,147,28.05,3412,42.76,2,5,171,6,36,1
581379,ODIs,62,57,6,2444,170,47.92,3240,75.43,6,12,188,40,64,9
581379,T20Is,12,10,0,186,55,18.6,129,144.18,0,1,21,9,5,0
581379,First-class,57,99,7,3441,215*,37.4,7706,44.65,8,13,372,18,61,1
581379,List A,86,81,6,3420,170,45.6,4586,74.57,9,18,260,60,97,15
581379,T20s,28,25,1,550,88,22.91,418,131.57,0,2,48,23,6,4
670031,Tests,9,15,0,84,34,5.6,218,38.53,0,0,9,3,6,0
670031,ODIs,16,8,5,104,29*,34.66,121,85.95,0,0,6,4,5,0
670031,First-class,31,49,9,309,34,7.72,673,45.91,0,0,33,10,15,0
670031,List A,29,16,8,210,51*,26.25,243,86.41,0,1,8,13,6,0
670031,T20s,10,7,5,27,15*,13.5,36,75,0,0,3,0,5,0
431901,ODIs,39,36,1,1083,176*,30.94,1310,82.67,2,4,111,26,12,0
431901,T20Is,20,20,1,637,125*,33.52,389,163.75,2,4,38,54,7,0
431901,First-class,22,42,2,1229,104,30.72,,,1,8,,,18,0
431901,List A,75,70,3,2161,176*,32.25,,,4,11,,,38,0
431901,T20s,126,123,7,3655,125*,31.5,2545,143.61,4,25,297,241,38,0
906783,ODIs,2,1,1,0,0*,-,1,0,0,0,0,0,0,0
906783,T20Is,2,2,1,11,10,11,10,110,0,0,1,1,0,0
906783,First-class,3,4,2,4,4,2,20,20,0,0,1,0,3,0
906783,List A,18,12,5,77,14*,11,107,71.96,0,0,3,5,6,0
906783,T20s,12,4,2,17,10,8.5,12,141.66,0,0,1,2,1,0
315594,ODIs,54,40,14,502,44,19.3,513,97.85,0,0,44,12,15,0
315594,T20Is,13,8,6,85,20*,42.5,71,119.71,0,0,7,3,6,0
315594,First-class,46,62,9,1156,130*,21.81,1715,67.4,1,3,113,34,77,0
315594,List A,104,80,28,954,57,18.34,,,0,1,,,47,0
315594,T20s,84,53,29,397,24*,16.54,342,116.08,0,0,27,16,31,0
677081,Tests,3,6,0,96,47,16,118,81.35,0,0,15,4,2,0
677081,ODIs,11,9,2,115,36,16.42,152,75.65,0,0,4,5,5,0
677081,T20Is,13,9,4,124,29,24.8,96,129.16,0,0,8,7,1,0
677081,First-class,20,31,3,627,107,22.39,896,69.97,1,2,70,28,13,0
677081,List A,32,27,3,360,72,15,473,76.1,0,2,17,20,17,0
677081,T20s,34,22,7,170,29,11.33,150,113.33,0,0,9,9,7,0
604302,ODIs,9,8,1,309,118,44.14,327,94.49,1,1,27,9,2,0
604302,T20Is,11,11,2,218,58,24.22,155,140.64,0,2,17,12,4,0
604302,First-class,3,6,0,143,55,23.83,244,58.6,0,1,16,6,2,2
604302,List A,27,25,4,801,118,38.14,,,1,4,,,13,0
604302,T20s,102,95,12,1932,81,23.27,1334,144.82,0,9,125,134,52,9
820351,ODIs,34,31,3,670,101,23.92,806,83.12,1,2,41,30,14,0
820351,T20Is,20,15,2,221,50,17,191,115.7,0,1,18,8,9,0
820351,First-class,9,17,1,240,43,15,494,48.58,0,0,20,7,3,0
820351,List A,68,64,8,1747,101,31.19,1833,95.3,1,13,95,96,32,0
820351,T20s,55,48,9,951,84,24.38,723,131.53,0,4,64,53,35,0
450101,Tests,1,2,1,52,29,52,198,26.26,0,0,6,1,0,0
450101,ODIs,2,1,0,7,7,7,12,58.33,0,0,0,0,0,0
450101,First-class,68,113,14,2613,108*,26.39,,,1,14,,,30,0
450101,List A,53,48,10,1103,84*,29.02,,,0,8,,,14,0
450101,T20s,32,26,5,425,65*,20.23,426,99.76,0,2,26,17,7,0
230553,Tests,53,85,17,827,41,12.16,2162,38.25,0,0,99,4,12,0
230553,ODIs,88,56,34,308,34,14,573,53.75,0,0,24,6,19,0
230553,T20Is,11,1,1,3,3*,-,2,150,0,0,0,0,1,0
230553,First-class,108,149,30,1568,53,13.17,,,0,3,,,33,0
